Finish Name,Finish Code,Finish Category,Finish Image URL,Collection,Sub-Collection,Product Name,Product SKU,Product URL
Moab,MOA,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/m/o/moab_moa_finish_finish_752_large_PDP_90e6.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,381527WS-25,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-25
Mocha,MOC,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/m/o/mocha_moc_finish_aluminum_patio_tables_542_large_PDP_0e2a.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,381527WS-25,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-25
Nickel,NKL,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/t/r/tropitone_nkl__PDP_c8e4.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,381527WS-25,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-25
Obsidian,OBS,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/o/b/obsidian_obs_finish_outdoor_patio_furniture_753_large_PDP_021a.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,381527WS-25,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-25
Ocean,OCN,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/O/c/Ocean_OCN_Swatch_4inwX6inH_5bae.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,381527WS-25,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-25
Parchment,PMT,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_parchment_pmt_PDP_87d5.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,381527WS-25,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-25
Rich Earth,REA,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/r/i/rich_earth_rea_finish_casual_patio_furniture_544_large_PDP_f08c.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,381527WS-25,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-25
Sage,SGE,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/S/a/Sage_SGE_Swatch_700x700_e826.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,381527WS-25,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-25
Shell,SHL,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_shell_shl_PDP_5505.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,381527WS-25,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-25
Snow,SNO,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_snow_sno_PDP_1221.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,381527WS-25,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-25
Sonora,SNR,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_sonora_snr_PDP_705a.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,381527WS-25,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-25
Sapphire,SAP,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/s/a/sapphire_studio_web_PDP_0a86.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,381527WS-25,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-25
Storm,STM,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/s/t/storm_studio_web_PDP_d683.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,381527WS-25,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-25
Titanium,TIN,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_titanium_tin_PDP_4720.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,381527WS-25,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-25
Roca,ROC,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/R/o/Roca_ROC_Swatch_700pxX700px_29e6.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Sky,SKY,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/S/k/Sky_SKY_Swatch_700pxX700px_5794.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Aged Bronze,ABR,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/a/g/aged_bronze_abr_finish_aluminum_patio_furniture_532_large_PDP_fd59.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Aluminum Metallic,ALM,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_aluminum_metallic_alm_PDP_e4b0.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Aragon,ARG,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/A/r/Aragon_ARG_Swatch_700x700_ab40.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Almond Silk,ASK,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_almond_silk_ask_PDP_32c2.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Crete,CRE,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/c/r/cre_swatch_tropitone_PDP_2039.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Graphite,GPH,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_gph_graphite_PDP_d1cb.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Greco,GRE,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/g/r/greco_gre_finish_outdoor_furniture_751_large_PDP_88bd.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Kaffee,KFF,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_kaffee_kff_700px_PDP_4a38.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Moab,MOA,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/m/o/moab_moa_finish_finish_752_large_PDP_90e6.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Mocha,MOC,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/m/o/mocha_moc_finish_aluminum_patio_tables_542_large_PDP_0e2a.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Nickel,NKL,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/t/r/tropitone_nkl__PDP_c8e4.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Obsidian,OBS,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/o/b/obsidian_obs_finish_outdoor_patio_furniture_753_large_PDP_021a.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Ocean,OCN,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/O/c/Ocean_OCN_Swatch_4inwX6inH_5bae.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Parchment,PMT,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_parchment_pmt_PDP_87d5.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Rich Earth,REA,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/r/i/rich_earth_rea_finish_casual_patio_furniture_544_large_PDP_f08c.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Sage,SGE,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/S/a/Sage_SGE_Swatch_700x700_e826.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Shell,SHL,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_shell_shl_PDP_5505.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Snow,SNO,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_snow_sno_PDP_1221.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Sonora,SNR,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_sonora_snr_PDP_705a.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Sapphire,SAP,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/s/a/sapphire_studio_web_PDP_0a86.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Storm,STM,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/s/t/storm_studio_web_PDP_d683.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Titanium,TIN,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_titanium_tin_PDP_4720.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Bar Stool,,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-bar-stool-381527ws-30
Roca,ROC,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/R/o/Roca_ROC_Swatch_700pxX700px_29e6.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Sky,SKY,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/S/k/Sky_SKY_Swatch_700pxX700px_5794.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Aged Bronze,ABR,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/a/g/aged_bronze_abr_finish_aluminum_patio_furniture_532_large_PDP_fd59.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Aluminum Metallic,ALM,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_aluminum_metallic_alm_PDP_e4b0.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Aragon,ARG,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/A/r/Aragon_ARG_Swatch_700x700_ab40.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Almond Silk,ASK,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_almond_silk_ask_PDP_32c2.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Crete,CRE,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/c/r/cre_swatch_tropitone_PDP_2039.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Graphite,GPH,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_gph_graphite_PDP_d1cb.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Greco,GRE,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/g/r/greco_gre_finish_outdoor_furniture_751_large_PDP_88bd.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Kaffee,KFF,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_kaffee_kff_700px_PDP_4a38.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Moab,MOA,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/m/o/moab_moa_finish_finish_752_large_PDP_90e6.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Mocha,MOC,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/m/o/mocha_moc_finish_aluminum_patio_tables_542_large_PDP_0e2a.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Nickel,NKL,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/t/r/tropitone_nkl__PDP_c8e4.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Obsidian,OBS,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/o/b/obsidian_obs_finish_outdoor_patio_furniture_753_large_PDP_021a.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Ocean,OCN,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/O/c/Ocean_OCN_Swatch_4inwX6inH_5bae.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Parchment,PMT,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_parchment_pmt_PDP_87d5.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Rich Earth,REA,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/r/i/rich_earth_rea_finish_casual_patio_furniture_544_large_PDP_f08c.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Sage,SGE,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/S/a/Sage_SGE_Swatch_700x700_e826.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Shell,SHL,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_shell_shl_PDP_5505.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Snow,SNO,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_snow_sno_PDP_1221.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Sonora,SNR,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_sonora_snr_PDP_705a.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Sapphire,SAP,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/s/a/sapphire_studio_web_PDP_0a86.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Storm,STM,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/s/t/storm_studio_web_PDP_d683.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Titanium,TIN,TropiKane Weave,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_titanium_tin_PDP_4720.jpg,Kenzo,Kenzo Woven,Kenzo Woven Swivel Rocker,381569WS,https://www.tropitone.com/groups/kenzo/kenzo-woven/kenzo-woven-swivel-rocker-381569ws
Roca,ROC,Frame Finish,https://platform.brownjordan.com/media/catalog/product/R/o/Roca_ROC_Swatch_700pxX700px_29e6.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Sky,SKY,Frame Finish,https://platform.brownjordan.com/media/catalog/product/S/k/Sky_SKY_Swatch_700pxX700px_5794.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Aged Bronze,ABR,Frame Finish,https://platform.brownjordan.com/media/catalog/product/a/g/aged_bronze_abr_finish_aluminum_patio_furniture_532_large_PDP_fd59.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Aluminum Metallic,ALM,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_aluminum_metallic_alm_PDP_e4b0.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Aragon,ARG,Frame Finish,https://platform.brownjordan.com/media/catalog/product/A/r/Aragon_ARG_Swatch_700x700_ab40.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Almond Silk,ASK,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_almond_silk_ask_PDP_32c2.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Crete,CRE,Frame Finish,https://platform.brownjordan.com/media/catalog/product/c/r/cre_swatch_tropitone_PDP_2039.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Graphite,GPH,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_gph_graphite_PDP_d1cb.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Greco,GRE,Frame Finish,https://platform.brownjordan.com/media/catalog/product/g/r/greco_gre_finish_outdoor_furniture_751_large_PDP_88bd.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Kaffee,KFF,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_kaffee_kff_700px_PDP_4a38.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Moab,MOA,Frame Finish,https://platform.brownjordan.com/media/catalog/product/m/o/moab_moa_finish_finish_752_large_PDP_90e6.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Mocha,MOC,Frame Finish,https://platform.brownjordan.com/media/catalog/product/m/o/mocha_moc_finish_aluminum_patio_tables_542_large_PDP_0e2a.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Nickel,NKL,Frame Finish,https://platform.brownjordan.com/media/catalog/product/t/r/tropitone_nkl__PDP_c8e4.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Obsidian,OBS,Frame Finish,https://platform.brownjordan.com/media/catalog/product/o/b/obsidian_obs_finish_outdoor_patio_furniture_753_large_PDP_021a.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Ocean,OCN,Frame Finish,https://platform.brownjordan.com/media/catalog/product/O/c/Ocean_OCN_Swatch_4inwX6inH_5bae.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Parchment,PMT,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_parchment_pmt_PDP_87d5.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Rich Earth,REA,Frame Finish,https://platform.brownjordan.com/media/catalog/product/r/i/rich_earth_rea_finish_casual_patio_furniture_544_large_PDP_f08c.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Sage,SGE,Frame Finish,https://platform.brownjordan.com/media/catalog/product/S/a/Sage_SGE_Swatch_700x700_e826.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Shell,SHL,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_shell_shl_PDP_5505.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Snow,SNO,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_snow_sno_PDP_1221.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Sonora,SNR,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_sonora_snr_PDP_705a.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Sapphire,SAP,Frame Finish,https://platform.brownjordan.com/media/catalog/product/s/a/sapphire_studio_web_PDP_0a86.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Storm,STM,Frame Finish,https://platform.brownjordan.com/media/catalog/product/s/t/storm_studio_web_PDP_d683.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Titanium,TIN,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_titanium_tin_PDP_4720.jpg,Kor,Kor Cushion,KOR Cushion Arm Chair,901611AC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-arm-chair-901611ac
Roca,ROC,Frame Finish,https://platform.brownjordan.com/media/catalog/product/R/o/Roca_ROC_Swatch_700pxX700px_29e6.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Sky,SKY,Frame Finish,https://platform.brownjordan.com/media/catalog/product/S/k/Sky_SKY_Swatch_700pxX700px_5794.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Aged Bronze,ABR,Frame Finish,https://platform.brownjordan.com/media/catalog/product/a/g/aged_bronze_abr_finish_aluminum_patio_furniture_532_large_PDP_fd59.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Aluminum Metallic,ALM,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_aluminum_metallic_alm_PDP_e4b0.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
