id,name,slug,sku,description,short_description,manufacturer_id,category_id,price,cost,weight,dimensions,show_price_online,available_online,in_store_only,featured,display_order,is_active,created_at,updated_at,low_stock_threshold,specs,msrp,markup_percent,pricing_mode,sale_price,tags,quote_only,frame_only_price,featured_at,collection,collection_slug,seat_type,umbrella_type,umbrella_shape,umbrella_size,lift_mechanism,tilt_mechanism,pole_material,sub_category,sub_material,finish_min_qty_note,cushion_upgrade_sku,catalog_visible,rank_group
4823,Cafe Arm Dining-Counter-Bar Chair,cafe-arm-dining-counter-bar-chair-shoreline,SL-cafe-arm-dining-counter-bar-chair,,,19,44,,,,,False,False,False,False,0,True,2026-06-01 21:53:01.023723+00:00,2026-07-14 23:20:03.803784+00:00,0,"{'Dimensions': 'Dining Height: Weight 35 lbs, Width 23"", Seat Height 17"", Back Height 35""; Counter Height: Weight 39 lbs, Width 23"", Seat Height 26"", Back Height 44""; Bar Height: Weight 43 lbs, Width 23"", Seat Height 30"", Back Height 48""', 'Colors/Finishes': 'Dove Grey Counter, Charcoal Counter, Black Counter, White Counter, Sea Glass Counter, Two Tone Counter, Weatherwood Counter, Dove Grey Bar, Charcoal Bar, Black Bar, White Bar, Sea Glass Bar, Weatherwood Bar'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,Dining Chairs,,,,True,
4824,Cafe Armless Dining-Counter-Bar Chair,cafe-armless-dining-counter-bar-chair-shoreline,SL-cafe-armless-dining-counter-bar-chair,,,19,44,,,,,False,False,False,False,0,True,2026-06-01 21:53:01.161315+00:00,2026-07-14 23:20:03.803784+00:00,0,"{'Dimensions': 'Dining Height: Weight 25 lbs, Width 18"", Seat Height 17"", Back Height 35""; Counter Height: Weight 30 lbs, Width 18"", Seat Height 26"", Back Height 44""; Bar Height: Weight 33 lbs, Width 18"", Seat Height 30"", Back Height 48""', 'Colors/Finishes': 'Dove Grey, Black, Charcoal, White, Weatherwood, Sea Glass, Dove Grey Counter Height, Weatherwood Counter Height, Charcoal Counter Height, White Counter Height, Black Counter Height, Two Tone Counter height, Sea Glass Counter Height, Dove Grey Bar Height, Charcoal Bar Height, Black Bar Height, Weatherwood Bar Height, Sea Glass Bar Height, White Bar Height', 'Two-Tone Available': 'Yes'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,Dining Chairs,,,,True,
4802,Calirondack,calirondack-shoreline,SL-calirondack,,,19,53,,,,,False,False,False,False,0,True,2026-06-01 21:52:57.779886+00:00,2026-07-13 04:14:38.961219+00:00,0,"{'Dimensions': 'Width: 25.25"" | Back Height: 28""', 'Colors/Finishes': 'Black, White, Sea Glass, Weatherwood, Dove Grey, Charcoal'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,,,,,True,
4803,Classic Adirondack,classic-adirondack-shoreline,SL-classic-adirondack,,,19,53,,,47.00,,False,False,False,False,0,True,2026-06-01 21:52:58.022816+00:00,2026-07-13 04:14:38.961219+00:00,0,"{'Dimensions': 'Width: 30.5"" | Seat Height: 16"" | Back Height: 38""', 'Colors/Finishes': 'Weatherwood, White, Black, Charcoal, Dove Grey, Sea Glass', 'Two-Tone Available': 'Yes'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,,,,,True,
4805,Classic Adirondack Ottoman,classic-adirondack-ottoman-shoreline,SL-classic-adirondack-ottoman,,,19,53,,,19.00,,False,False,False,False,0,True,2026-06-01 21:52:58.336648+00:00,2026-07-13 04:14:38.961219+00:00,0,"{'Colors/Finishes': 'Weatherwood, White, Black, Charcoal, Dove Grey, Sea Glass', 'Two-Tone Available': 'Yes'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,,,,,True,
4834,Console Table,console-table-shoreline,SL-console-table,,,19,52,,,,,False,False,False,False,0,True,2026-06-01 21:53:03.035197+00:00,2026-07-13 04:14:38.961219+00:00,0,"{'Dimensions': '36"": Width 17"", Length 36"", Height 31"", Weight 49 lbs; 48"": Width 17"", Length 48"", Height 31"", Weight 82 lbs; 60"": Width 17"", Length 60"", Height 31"", Weight 96 lbs', 'Colors/Finishes': 'Dove Grey, Weatherwood, Sea Glass, Charcoal, Black, White'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,Coffee & Side Tables,,,,True,
4830,Counter Height Stool,counter-height-stool-shoreline,SL-counter-height-stool,,,19,47,,,21.00,,False,False,False,False,0,True,2026-06-01 21:53:02.419063+00:00,2026-07-14 23:21:24.847725+00:00,0,"{'Notes': 'Available in 3 sizes', 'Dimensions': 'Seat Width: 16"" | Seat Height: 26""', 'Colors/Finishes': 'Dove Grey, Black, Charcoal, Weatherwood, Sea Glass, White'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,Bar & Counter Stools,,,,True,
4831,Dining Bench,dining-bench-shoreline,SL-dining-bench,,,19,44,,,,,False,False,False,False,0,True,2026-06-01 21:53:02.595062+00:00,2026-07-14 23:20:03.803784+00:00,0,"{'Dimensions': '72"": Length 72"", Width 16"", Weight 55 lbs; 60"": Length 60"", Width 16"", Weight 48 lbs; 48"": Length 48"", Width 16"", Weight 41 lbs; 36"": Length 36"", Width 16"" (no center leg)', 'Colors/Finishes': 'Dove Grey, Weatherwood, Charcoal, Black, White, Sea Glass'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,Dining Chairs,,,,True,
4833,Hampton End Table Square,hampton-end-table-square-shoreline,SL-hampton-end-table-square,,,19,52,,,15.00,,False,False,False,False,0,True,2026-06-01 21:53:02.913203+00:00,2026-07-13 04:14:38.961219+00:00,0,"{'Dimensions': 'Width: 15"" | Length: 15"" | Height: 18.5""', 'Colors/Finishes': 'Dove Grey, Black, White, Weatherwood, Charcoal, Sea Glass'}",,,fixed,,['shoreline'],True,,,Hampton,hampton,,,,,,,,Coffee & Side Tables,,,,True,
4832,Hampton Round End Table,hampton-round-end-table-shoreline,SL-hampton-round-end-table,,,19,52,,,15.00,,False,False,False,False,0,True,2026-06-01 21:53:02.711032+00:00,2026-07-13 04:14:38.961219+00:00,0,"{'Dimensions': 'Width: 17"" | Length: 17"" | Height: 18.5""', 'Colors/Finishes': 'Dove Grey, Charcoal, White, Black, Sea Glass, Weatherwood'}",,,fixed,,['shoreline'],True,,,Hampton,hampton,,,,,,,,Coffee & Side Tables,,,,True,
4818,High Back Abaco Club,high-back-abaco-club-shoreline,SL-high-back-abaco-club,,,19,43,,,52.00,,False,False,False,False,0,True,2026-06-01 21:53:00.261579+00:00,2026-07-13 04:14:38.961219+00:00,0,"{'Dimensions': 'Width: 30"" | Depth: 33"" | Back Height: 39""', 'Colors/Finishes': 'Weatherwood, White, Black, Charcoal, Dove Grey, Sea Glass'}",,,fixed,,['shoreline'],True,,,Abaco,abaco,,,,,,,,Lounge Chairs,,,,True,
4812,High Back Abaco Swivel Club Chair,high-back-abaco-swivel-club-chair-shoreline,SL-high-back-abaco-swivel-club-chair,,,19,43,,,60.00,,False,False,False,False,0,True,2026-06-01 21:52:59.413832+00:00,2026-07-13 04:14:38.961219+00:00,0,"{'Dimensions': 'Width: 30"" | Depth: 33"" | Back Height: 39""', 'Colors/Finishes': 'Weatherwood, White, Black, Charcoal, Dove Grey, Sea Glass'}",,,fixed,,['shoreline'],True,,,Abaco,abaco,,,,,,,,Lounge Chairs,,,,True,
4820,Hopetown Arm Chaise,hopetown-arm-chaise-shoreline,SL-hopetown-arm-chaise,,,19,42,,,,,False,False,False,False,0,True,2026-06-01 21:53:00.580830+00:00,2026-07-14 22:41:20.649918+00:00,0,"{'Dimensions': 'Seat Width: 27"" | Seat Length: 78""', 'Colors/Finishes': 'Charcoal, Weatherwood, White, Two Tone, Black, Dove Grey, Sea Glass'}",,,fixed,,['shoreline'],True,,,Hopetown,hopetown,,,,,,,,,,,,True,
4821,Hopetown Arm Chaise with Cushion,hopetown-arm-chaise-with-cushion-shoreline,SL-hopetown-arm-chaise-with-cushion,,,19,42,,,,,False,False,False,False,0,True,2026-06-01 21:53:00.730278+00:00,2026-07-14 22:41:20.649918+00:00,0,"{'Dimensions': 'Seat Width: 27"" | Seat Length: 78""', 'Colors/Finishes': 'Charcoal, Black, Weatherwood, Dove Grey, Sea Glass, White'}",,,fixed,,['shoreline'],True,,,Hopetown,hopetown,Cushion,,,,,,,,,,,True,
4819,Hopetown Armless Chaise,hopetown-armless-chaise-shoreline,SL-hopetown-armless-chaise,,,19,42,,,,,False,False,False,False,0,True,2026-06-01 21:53:00.421883+00:00,2026-07-14 22:41:20.649918+00:00,0,"{'Dimensions': 'Seat Width: 27"" | Seat Length: 78""', 'Colors/Finishes': 'Charcoal, Black, Weatherwood, Dove Grey, Sea Glass, White'}",,,fixed,,['shoreline'],True,,,Hopetown,hopetown,,,,,,,,,,,,True,
4822,Hopetown Armless Chaise with Cushion,hopetown-armless-chaise-with-cushion-shoreline,SL-hopetown-armless-chaise-with-cushion,,,19,42,,,,,False,False,False,False,0,True,2026-06-01 21:53:00.854875+00:00,2026-07-14 22:41:20.649918+00:00,0,"{'Dimensions': 'Seat Width: 27"" | Seat Length: 78""', 'Colors/Finishes': 'Charcoal, Weatherwood, Dove Grey, Sea Glass, Black, White'}",,,fixed,,['shoreline'],True,,,Hopetown,hopetown,Cushion,,,,,,,,,,,True,
4825,Hopetown Dining-Counter-Bar Chair,hopetown-dining-counter-bar-chair-shoreline,SL-hopetown-dining-counter-bar-chair,,,19,44,,,,,False,False,False,False,0,True,2026-06-01 21:53:01.485045+00:00,2026-07-14 23:20:03.803784+00:00,0,"{'Dimensions': 'Dining Height: Weight 37 lbs, Width 27"", Seat Height 18"", Back Height 35""; Counter Height: Weight 49 lbs, Width 27"", Seat Height 25"", Back Height 45""; Bar Height: Weight 51 lbs, Width 27"", Seat Height 29"", Back Height 49""', 'Colors/Finishes': 'Dove Grey Counter, Black Counter, Charcoal Counter, White Counter, Sea Glass Counter, Two Tone Counter, Weatherwood Counter, Dove Grey Bar, Charcoal Bar, Black Bar, Weatherwood Bar, Sea Glass Bar, White Bar'}",,,fixed,,['shoreline'],True,,,Hopetown,hopetown,,,,,,,,Dining Chairs,,,,True,
4807,Modern Adirondack,modern-adirondack-shoreline,SL-modern-adirondack,,,19,53,,,51.00,,False,False,False,False,0,True,2026-06-01 21:52:58.651916+00:00,2026-07-13 04:14:38.961219+00:00,0,"{'Dimensions': 'Width: 30"" | Seat Height: 16"" | Back Height: 37""', 'Colors/Finishes': 'Weatherwood, White, Black, Charcoal, Dove Grey, Sea Glass', 'Two-Tone Available': 'Yes'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,,,,,True,
4828,Oval Dining Table,oval-dining-table-shoreline,SL-oval-dining-table,,,19,44,,,,,False,False,False,False,0,True,2026-06-01 21:53:02.115901+00:00,2026-07-14 23:21:24.847725+00:00,0,"{'Dimensions': 'Dining Height: 36x54 79 lbs, 30x60 78 lbs, 42x76 115 lbs, 42x84 124 lbs; Counter Height: 36x54 84 lbs, 30x60 82 lbs, 42x76 133 lbs, 42x84 142 lbs; Bar Height: 36x54 87 lbs, 30x60 86 lbs, 42x76 138 lbs, 42x84 147 lbs', 'Colors/Finishes': 'Dove Grey, Charcoal, Black, Weatherwood, White, Sea Glass'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,Dining Tables,,,,True,
4837,Rectangle Coffee Table,rectangle-coffee-table-shoreline,SL-rectangle-coffee-table,,,19,52,,,40.00,,False,False,False,False,0,True,2026-06-01 21:53:03.546599+00:00,2026-07-13 04:14:38.961219+00:00,0,"{'Dimensions': 'Width: 22"" | Length: 38"" | Height: 18""', 'Colors/Finishes': 'Dove Grey, Weatherwood, Sea Glass, White, Charcoal, Black'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,Coffee & Side Tables,,,,True,
4829,Rectangle Dining Table,rectangle-dining-table-shoreline,SL-rectangle-dining-table,,,19,44,,,,,False,False,False,False,0,True,2026-06-01 21:53:02.302897+00:00,2026-07-14 23:21:24.847725+00:00,0,"{'Dimensions': 'Dining Height: 30x60 83 lbs, 42x76 123 lbs, 42x84 133 lbs; Counter Height: 42x76 141 lbs; Bar Height: 42x76 146 lbs', 'Colors/Finishes': 'Dove Grey, Weatherwood, Sea Glass, Black, White, Charcoal'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,Dining Tables,,,,True,
4806,Rocker Adirondack,rocker-adirondack-shoreline,SL-rocker-adirondack,,,19,53,,,55.00,,False,False,False,False,0,True,2026-06-01 21:52:58.502067+00:00,2026-07-13 04:14:38.961219+00:00,0,"{'Dimensions': 'Width: 30.5"" | Seat Height: 18"" | Back Height: 40""', 'Colors/Finishes': 'Weatherwood, White, Black, Charcoal, Dove Grey, Sea Glass', 'Two-Tone Available': 'Yes'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,,,,,True,
4804,Rocking Adirondack Chair,rocking-adirondack-chair-shoreline,SL-rocking-adirondack-chair,,,19,53,,,57.00,,False,False,False,False,0,True,2026-06-01 21:52:58.208028+00:00,2026-07-13 04:14:38.961219+00:00,0,"{'Dimensions': 'Width: 30.5"" | Seat Height: 18"" | Back Height: 40""', 'Colors/Finishes': 'Weatherwood, White, Black, Charcoal, Dove Grey, Sea Glass', 'Two-Tone Available': 'Yes'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,,,,,True,
4836,Round Coffee Table,round-coffee-table-shoreline,SL-round-coffee-table,,,19,52,,,,,False,False,False,False,0,True,2026-06-01 21:53:03.375864+00:00,2026-07-13 04:14:38.961219+00:00,0,"{'Dimensions': '30"": Width 30"", Length 30"", Height 19"", Weight 17 lbs; 36"": Width 36"", Length 36"", Height 19"", Weight 27 lbs; 42"": Width 42"", Length 42"", Height 19"", Weight 36 lbs', 'Colors/Finishes': 'Dove Grey, Weatherwood, Sea Glass, Charcoal, Black, White'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,Coffee & Side Tables,,,,True,
4826,Round Dining Table,round-dining-table-shoreline,SL-round-dining-table,,,19,44,,,,,False,False,False,False,0,True,2026-06-01 21:53:01.668547+00:00,2026-07-14 23:21:24.847725+00:00,0,"{'Dimensions': 'Dining Height: 30"" 45 lbs, 36"" 54 lbs, 42"" 68 lbs, 48"" 78 lbs, 54"" 89 lbs; Counter Height: 30"" 49 lbs, 36"" 58 lbs, 42"" 72 lbs, 48"" 82 lbs; Bar Height: 30"" 53 lbs, 36"" 63 lbs, 42"" 76 lbs, 48"" 86 lbs', 'Colors/Finishes': 'Dove Grey, Weatherwood, Black, White, Sea Glass, Two Tone, Charcoal'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,Dining Tables,,,,True,
4839,Spa Steps,spa-steps-shoreline,SL-spa-steps,,,19,54,,,,,False,False,False,False,0,True,2026-06-01 21:53:03.849818+00:00,2026-07-13 04:14:38.961219+00:00,0,"{'Dimensions': 'Width: 35"" | Length: 15"" | Height: 15""', 'Colors/Finishes': 'Weatherwood, Sea Glass, Two Tone Option, Black'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,,,,,True,
4840,Spa Stool,spa-stool-shoreline,SL-spa-stool,,,19,54,,,,,False,False,False,False,0,True,2026-06-01 21:53:03.967478+00:00,2026-07-13 04:14:38.961219+00:00,0,"{'Dimensions': 'Width: 16"" | Length: 16"" | Height: 21""', 'Colors/Finishes': 'Charcoal, Dove Grey, White, Black, Weatherwood, Two Tone, Sea Glass'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,,,,,True,
4841,Spa Table,spa-table-shoreline,SL-spa-table,,,19,54,,,,,False,False,False,False,0,True,2026-06-01 21:53:04.131211+00:00,2026-07-13 04:14:38.961219+00:00,0,"{'Dimensions': '48"": Width 48"", Length 17"", Height 32.25""; 60"": Width 60"", Length 17"", Height 32.25""'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,,,,,True,
4827,Square Dining Table,square-dining-table-shoreline,SL-square-dining-table,,,19,44,,,,,False,False,False,False,0,True,2026-06-01 21:53:01.899895+00:00,2026-07-14 23:21:24.847725+00:00,0,"{'Dimensions': 'Dining Height: 30"" 49 lbs, 36"" 59 lbs, 42"" 78 lbs; Counter Height: 30"" 53 lbs, 36"" 63 lbs, 42"" 82 lbs; Bar Height: 30"" 58 lbs, 36"" 68 lbs, 42"" 86 lbs', 'Colors/Finishes': 'Dove Grey, Weatherwood, Sea Glass, Two Tone, Black, Charcoal, White'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,Dining Tables,,,,True,
4835,Square End Table with Grooves,square-end-table-with-grooves-shoreline,SL-square-end-table-with-grooves,,,19,52,,,25.00,,False,False,False,False,0,True,2026-06-01 21:53:03.238122+00:00,2026-07-13 04:14:38.961219+00:00,0,"{'Dimensions': 'Width: 21"" | Length: 21"" | Height: 20""', 'Colors/Finishes': 'Dove Grey, Charcoal, Black, Sea Glass, Weatherwood, White'}",,,fixed,,['shoreline'],True,,,,,,,,,,,,Coffee & Side Tables,,,,True,
