id,sku,name,collection,category_id,sub_category,manufacturer_id,display_order,featured,is_active,catalog_visible,available_online,quote_only,price,msrp,category_name,manufacturer_name
2186,171310CS,Corsica Cushion Crescent Sofa,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2187,660908C50,Corsica Cushion Crescent Ottoman Bench,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2213,391411,Kenzo Cushion Lounge Chair,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2214,391425NT,Kenzo Cushion Swivel Action Lounger,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2215,391417,Kenzo Cushion Ottoman,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2216,391414,Kenzo Cushion Love Seat,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2217,391421,Kenzo Cushion Sofa,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2218,391432,Kenzo Cushion Chaise Lounge,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2219,391810CC2,Kenzo Cushion Crescent Armless,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2220,391410CL,Kenzo Cushion Crescent Love Seat,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2221,391410CS,Kenzo Cushion Crescent Sofa,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2263,891814,Kor Sling Love Seat Tight Sling,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2264,891821,Kor Sling Sofa Tight Sling,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2265,891732,Kor Sling Tight Sling,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2266,891733,Kor Sling Tight Sling,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2279,732325NT,Lakeside Cushion Swivel Action Lounger,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2280,731370,Lakeside Cushion High Back Swivel Rocker,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2281,732311,Lakeside Cushion Lounge Chair,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2282,732317,Lakeside Cushion Ottoman,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2283,732314,Lakeside Cushion Love Seat,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2284,732321,Lakeside Cushion Sofa,,41,,25,0,False,True,True,False,True,,,Replacement Parts,Tropitone
2600,CUSH-MB,Cushion for Aztec Sun Bed,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2602,KTCUSH-ER34,Cushion for Aeros Sofa,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2603,KTCUSH-ER23,Cushion for Aeros Loveseat,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2604,KTCUSH-ER12,Cushion for Aeros Club Chair,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2605,KTCUSH-ZD23,Cushion for Aztec or Athena Sectional Loveseat,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2648,KTSADS9EX_NC,Sahara Dining 9PC Extension Set - No Cushion,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2650,KTSADS7_NC,Sahara Dining 7PC Set - No Cushion,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2652,KTSADS5_NC,Sahara Dining 5PC Set - No Cushion,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2658,CUSH-G-2,Cushion for Ariana Bench Loveseat Glider,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2688,SPADC,Armless Dining Chair (Classic) w/ Sunbrella Cushion (Container Order Only),,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2689,CSODC,Dining Chair (Classic) w/ Sunbrella Cushion (Set of 2) (Container Order Only),,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2702,CUSH_UP1,Cushion Upgrade for Pillow,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2703,CUSH_UP4,Cushion Upgrade for Chaise,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2704,CUSH_UP3,Cushion Upgrade for Deep Seating,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2705,CUSH_UP2,Cushion Upgrade for Dining,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2708,PILL-LUMB,Cushion for Lumbar Pillow 10x20,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2709,PILL-BOL,Cushion for Throw Pillow Bolister,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2710,PILL20,"Cushion for Throw Pillow 20""",,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2711,PILL16,"Cushion for Throw Pillow 16""",,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2712,KTCUSH-ZC13,Cushion for Aztec or Aztec Sectional Corner,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2713,KTCUSH-Z34,Cushion for Aztec or Athena Sofa,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2714,KTCUSH-Z23,Cushion for Aztec or Athena Loveseat,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2715,KTCUSH-Z12,Cushion for Aztec or Athena Club Chair,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2716,KTCUSH-YD14,Cushion for Aztec or Athena Curved Circular Sofa,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2717,KTCUSH-U13,Cushion for Ariana Sectional Corner,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2718,KTCUSH-R12,Cushion for Ariana Club Recliner,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2719,KTCUSH-PC12,Cushion for Alexis Club Swivel Rocker High Back,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2720,KTCUSH-PA12,Cushion for Alexis Dining,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2721,KTCUSH-L-P12,Cushion for Sahara Club Recliner,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2722,KTCUSH-L12,Cushion for Sahara Club,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2723,KTCUSH-K-Q34,Cushion for Sahara Sofa,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2724,KTCUSH-K-Q23,Cushion for Sahara Loveseat,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2725,KTCUSH-J-W34,Cushion for Ariana Sofa High Back,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2726,KTCUSH-J-W23,Cushion for Ariana Loveseat High Back,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2727,KTCUSH-J-W12,Cushion for Ariana Club High Back,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2728,KTCUSH-J34,Cushion for Ariana Sofa,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2729,KTCUSH-J23,Cushion for Ariana Loveseat or Sectional Loveseat,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2730,KTCUSH-J12,Cushion for Ariana Sectional Club Chair,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2731,KTCUSH-IM34,Cushion for Mirabella Sofa,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2732,KTCUSH-IM23,Cushion for Mirabella Loveseat,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2733,KTCUSH-IM12,Cushion for Mirabella Club Chair,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2734,KTCUSH-IJ34,Cushion for Jolee Sofa,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2735,KTCUSH-IJ23,Cushion for Jolee Loveseat,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2736,KTCUSH-IJ12,Cushion for Jolee Club Chair,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2737,KTCUSH-I12,Cushion for Ariana Club Chair,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2738,KTCUSH-FS14,Cushion for Ariana Curved Sofa,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2739,KTCUSH-AT33,Cushion for Athena Sofa High Back,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2740,KTCUSH-AT22,Cushion for Athena Loveseat High Back,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2741,KTCUSH-AT11,Cushion for Athena Club Chair High Back,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2742,KTCUSH-AM12,Cushion for Mirabella Dining,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2743,KTCUSH-AJ12,Cushion for Jolee Dining or Barstool,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2744,CUSH-V,Cushion for Designer Ottoman,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2745,CUSH-TJL-2,Cushion for Jolee Ottoman,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2746,CUSH-T,Cushion for Signature Ottoman,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2747,CUSH-S-2,Cushion for Ariana Armless Dining or Barstool,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2748,CUSH-QT-2,Cushion for Aztec or Athena Square Ottoman 30,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2749,CUSH-O-2,Cushion for Ariana Double Chaise Lounge,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2750,CUSH-N-2,Cushion for Sahara Chaise Lounge,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2751,CUSH-MJ-2,Cushion for Jolee Chaise Lounge,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2752,CUSH-M-2,Cushion for Ariana Chaise Lounge,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2753,CUSH-GL-2,Cushion for Jolee Bench Long,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2754,CUSH-E,Cushion for Bare Barstool,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2755,CUSH-D-2,Cushion for Sahara Dining or Barstool,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2756,CUSH-AZT,Cushion for Aztec or Athena Round Ottoman,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
2757,CUSH-A-2,Cushion for Ariana Dining or Barstool,,41,,20,0,False,True,True,False,True,,,Replacement Parts,Summerset
3082,616690,NG Conversion Kit,,41,,15,0,False,True,True,False,True,,,Replacement Parts,Hanamint
3083,616621,Rectangular Glass Guard,,41,,15,0,False,True,True,False,True,,,Replacement Parts,Hanamint
3085,616619,Round Glass Guard,,41,,15,0,False,True,True,False,True,,,Replacement Parts,Hanamint
3504,TC-director-chair-acces-script-bag,Script Bag,Script Bag Director Chair Accessories,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
3505,TC-director-chair-cover-canvas-seat-back,Canvas Seat/Back,Canvas Seat Back Director Chair Covers,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
3511,TC-fire-table-accessori-balcony-height-lift-kit-f,"Balcony Height Lift Kit for 3F10,3F40,3F70,CF40&amp;CF30",Balcony Height Lift Kit For 3F10 3F40 3F70 Cf40 Amp Cf30 Fire Table Accessories,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
3512,TC-fire-table-accessori-bar-height-lift-kit-for-3,"Bar Height Lift Kit for 3F10,3F40,3F70,CF40&amp;CF30",Bar Height Lift Kit For 3F10 3F40 3F70 Cf40 Amp Cf30 Fire Table Accessories,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
3513,TC-fire-table-accessori-dining-height-lift-kit-fo,"Dining Height Lift Kit for 3F10,3F40,3F70,CF40&amp;CF30",Dining Height Lift Kit For 3F10 3F40 3F70 Cf40 Amp Cf30 Fire Table Accessories,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
3514,TC-furniture-accessorie-10lb-weighted-add-on-bar,Weighted Add-on Bar,10Lb Weighted Add On Bar Furniture Accessories,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
3515,TC-furniture-accessorie-17-throw-pillow,Throw Pillow,17 Throw Pillow Furniture Accessories,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
3516,TC-furniture-accessorie-20-throw-pillow,Throw Pillow,20 Throw Pillow Furniture Accessories,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
3517,TC-furniture-accessorie-ada-compliant-leg-plugs-f,ADA-Compliant Leg Plugs for 3850 Legs (Set of 4),Ada Compliant Leg Plugs For 3850 Legs Set Of 4 Furniture Accessories,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
3518,TC-furniture-accessorie-attachable-pillow,Attachable Pillow,Attachable Pillow Furniture Accessories,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
3519,TC-furniture-accessorie-bench-anchor-kit,Bench Anchor Kit,Anchor Kit Furniture Accessories,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
3520,TC-furniture-accessorie-bolster-pillow,Bolster Pillow,Bolster Pillow Furniture Accessories,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
3521,TC-furniture-accessorie-lumbar-pillow,Lumbar Pillow,Lumbar Pillow Furniture Accessories,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
3522,TC-furniture-accessorie-sling-starter-tools-for-r,Sling Starter Tools for Replacement Slings (Set includes 2 of each style),Sling Starter Tools For Replacement Slings Set Includes 2 Of Each Style Furniture Accessories,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
3523,TC-furniture-accessorie-spreader-bar-tool,Spreader Bar Tool,Spreader Bar Tool Furniture Accessories,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
3524,TC-furniture-accessorie-universal-chaise-pad,Universal Chaise Pad,Universal Chaise Pad Furniture Accessories,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
3525,TC-furniture-covers-furniture-cover,Furniture Cover,Furniture Cover Furniture Covers,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
3897,TC-trash-towel-receptac-replacement-label-set-for,Replacement Label Set for Receptacle,Replacement Label Set For Receptacle Trash Towel Receptacle,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
3898,TC-trash-towel-receptac-trash-towel-receptacle,Trash / Towel Receptacle,Trash Towel Receptacle Trash Towel Receptacle,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
3913,TC-world-famous-directo-bar-height-arm-chair,Bar Height Arm Chair,Bar Height Arm Chair World Famous Director Chair,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
3914,TC-world-famous-directo-dining-height-arm-chair,Dining Height Arm Chair,Dining Height Arm Chair World Famous Director Chair,41,,23,0,False,True,True,False,True,,,Replacement Parts,Telescope Casual
4955,COVER-60,Replacement Cover 6',,41,,29,0,False,True,True,True,False,,420.00,Replacement Parts,Galtech International
4956,COVER-66,Replacement Cover 6x6',,41,,29,0,False,True,True,True,False,,495.00,Replacement Parts,Galtech International
4957,COVER-75,Replacement Cover 7.5',,41,,29,0,False,True,True,True,False,,380.00,Replacement Parts,Galtech International
4958,COVER-77,Replacement Cover 3.5x7',,41,,29,0,False,True,True,True,False,,505.00,Replacement Parts,Galtech International
4959,COVER-90,Replacement Cover 9',,41,,29,0,False,True,True,True,False,,470.00,Replacement Parts,Galtech International
4960,COVER-80,Replacement Cover 8x11',,41,,29,0,False,True,True,True,False,,900.00,Replacement Parts,Galtech International
4961,COVER-88,Replacement Cover 8x8',,41,,29,0,False,True,True,True,False,,915.00,Replacement Parts,Galtech International
4962,COVER-11,Replacement Cover 11',,41,,29,0,False,True,True,True,False,,705.00,Replacement Parts,Galtech International
4963,COVER-10,Replacement Cover 10x10',,41,,29,0,False,True,True,True,False,,1005.00,Replacement Parts,Galtech International
4964,COVER-13,Replacement Cover 13',,41,,29,0,False,True,True,True,False,,1320.00,Replacement Parts,Galtech International
4965,P-RIB,Rib Assembly,,41,,29,0,False,True,True,True,False,60.00,60.00,Replacement Parts,Galtech International
4966,BP,Bottom Pole,,41,,29,0,False,True,True,True,False,60.00,60.00,Replacement Parts,Galtech International
4967,BH,Bar Height Pole,,41,,29,0,False,True,True,True,False,70.00,70.00,Replacement Parts,Galtech International
4968,P-HUB,Runner Hub / Top Hub,,41,,29,0,False,True,True,True,False,55.00,55.00,Replacement Parts,Galtech International
4969,P-FINIAL,Finial,,41,,29,0,False,True,True,True,False,40.00,40.00,Replacement Parts,Galtech International
4970,P-PULLEYS,2-Pulley Kit,,41,,29,0,False,True,True,True,False,45.00,45.00,Replacement Parts,Galtech International
4971,P-PIN,Pin & Chain Assembly,,41,,29,0,False,True,True,True,False,30.00,30.00,Replacement Parts,Galtech International
4972,TFORMER,Transformer for Series 936/986,,41,,29,0,False,True,True,True,False,70.00,70.00,Replacement Parts,Galtech International
4973,FRAME-ALU-727,Replacement Frame Aluminum - 727 7.5',,41,,29,0,False,True,True,True,False,450.00,450.00,Replacement Parts,Galtech International
4974,FRAME-ALU-737,Replacement Frame Aluminum - 737 9',,41,,29,0,False,True,True,True,False,500.00,500.00,Replacement Parts,Galtech International
4976,FRAME-ALU-779,Replacement Frame Aluminum - 779 8x11',,41,,29,0,False,True,True,True,False,700.00,700.00,Replacement Parts,Galtech International
4977,FRAME-ALU-789,Replacement Frame Aluminum - 789 11',,41,,29,0,False,True,True,True,False,730.00,730.00,Replacement Parts,Galtech International
4978,FRAME-ALU-799,Replacement Frame Aluminum - 799 10x10',,41,,29,0,False,True,True,True,False,730.00,730.00,Replacement Parts,Galtech International
4979,FRAME-ALU-636,Replacement Frame Aluminum - 636 9',,41,,29,0,False,True,True,True,False,360.00,360.00,Replacement Parts,Galtech International
4980,FRAME-ALU-736,Replacement Frame Aluminum - 736 9',,41,,29,0,False,True,True,True,False,400.00,400.00,Replacement Parts,Galtech International
4981,FRAME-ALU-936,Replacement Frame Aluminum - 936 9',,41,,29,0,False,True,True,True,False,640.00,640.00,Replacement Parts,Galtech International
4982,FRAME-ALU-986,Replacement Frame Aluminum - 986 11',,41,,29,0,False,True,True,True,False,790.00,790.00,Replacement Parts,Galtech International
4983,FRAME-ALU-762,Replacement Frame Aluminum - 762 6x6',,41,,29,0,False,True,True,True,False,570.00,570.00,Replacement Parts,Galtech International
4984,FRAME-ALU-722,Replacement Frame Aluminum - 722 7.5',,41,,29,0,False,True,True,True,False,635.00,635.00,Replacement Parts,Galtech International
4985,FRAME-ALU-732,Replacement Frame Aluminum - 732 9',,41,,29,0,False,True,True,True,False,690.00,690.00,Replacement Parts,Galtech International
4986,FRAME-ALU-781,Replacement Frame Aluminum - 781 11',,41,,29,0,False,True,True,True,False,760.00,760.00,Replacement Parts,Galtech International
4987,FRAME-ALU-782,Replacement Frame Aluminum - 782 8x8',,41,,29,0,False,True,True,True,False,690.00,690.00,Replacement Parts,Galtech International
4988,FRAME-ALU-792,Replacement Frame Aluminum - 792 10x10',,41,,29,0,False,True,True,True,False,760.00,760.00,Replacement Parts,Galtech International
4989,FRAME-ALU-791,Replacement Frame Aluminum - 791 13',,41,,29,0,False,True,True,True,False,880.00,880.00,Replacement Parts,Galtech International
4990,FRAME-ALU-715AB,Replacement Frame Aluminum - 715AB 6',,41,,29,0,False,True,True,True,False,400.00,400.00,Replacement Parts,Galtech International
4991,FRAME-ALU-725,Replacement Frame Aluminum - 725 7.5',,41,,29,0,False,True,True,True,False,430.00,430.00,Replacement Parts,Galtech International
4992,FRAME-ALU-735,Replacement Frame Aluminum - 735 9',,41,,29,0,False,True,True,True,False,480.00,480.00,Replacement Parts,Galtech International
4993,FRAME-ALU-772,Replacement Frame Aluminum - 772 3.5x7',,41,,29,0,False,True,True,True,False,450.00,450.00,Replacement Parts,Galtech International
4994,FRAME-ALU-887,Replacement Frame Aluminum - 887 11',,41,,29,0,False,True,True,True,False,2200.00,2200.00,Replacement Parts,Galtech International
4995,FRAME-ALU-899,Replacement Frame Aluminum - 899 13',,41,,29,0,False,True,True,True,False,3100.00,3100.00,Replacement Parts,Galtech International
4996,FRAME-ALU-897,Replacement Frame Aluminum - 897 10x10',,41,,29,0,False,True,True,True,False,2200.00,2200.00,Replacement Parts,Galtech International
4997,FRAME-ALU-887-897-899-BASE,Replacement Frame Aluminum - 887-897-899-BASE,,41,,29,0,False,True,True,True,False,1050.00,1050.00,Replacement Parts,Galtech International
4998,FRAME-WD-121,Replacement Frame Wood - 121 7.5',,41,,29,0,False,True,True,True,False,340.00,340.00,Replacement Parts,Galtech International
4999,FRAME-WD-221,Replacement Frame Wood - 221 7.5',,41,,29,0,False,True,True,True,False,340.00,340.00,Replacement Parts,Galtech International
5000,FRAME-WD-131,Replacement Frame Wood - 131 9',,41,,29,0,False,True,True,True,False,350.00,350.00,Replacement Parts,Galtech International
5001,FRAME-WD-132,Replacement Frame Wood - 132 9',,41,,29,0,False,True,True,True,False,400.00,400.00,Replacement Parts,Galtech International
5002,FRAME-WD-232,Replacement Frame Wood - 232 9',,41,,29,0,False,True,True,True,False,400.00,400.00,Replacement Parts,Galtech International
5003,FRAME-WD-136,Replacement Frame Wood - 136 9',,41,,29,0,False,True,True,True,False,400.00,400.00,Replacement Parts,Galtech International
5004,FRAME-WD-183,Replacement Frame Wood - 183 11',,41,,29,0,False,True,True,True,False,650.00,650.00,Replacement Parts,Galtech International
5005,FRAME-WD-531,Replacement Frame Wood - 531 9',,41,,29,0,False,True,True,True,False,800.00,800.00,Replacement Parts,Galtech International
5006,FRAME-WD-532,Replacement Frame Wood - 532 9',,41,,29,0,False,True,True,True,False,900.00,900.00,Replacement Parts,Galtech International
5007,FRAME-WD-537,Replacement Frame Wood - 537 9',,41,,29,0,False,True,True,True,False,900.00,900.00,Replacement Parts,Galtech International
5008,FRAME-WD-587,Replacement Frame Wood - 587 11',,41,,29,0,False,True,True,True,False,1200.00,1200.00,Replacement Parts,Galtech International
5110,NGU550-L,Nova Replacement Top Cover,,41,Market,28,0,False,True,True,True,False,810.00,810.00,Replacement Parts,Frankford Umbrellas
5131,30-SA,Drill Bit Sand Auger,,41,,28,0,False,True,True,True,False,145.00,145.00,Replacement Parts,Frankford Umbrellas
5132,CB01,Navy Blue Cotton Beach Umbrella Carry Bag,,41,,28,0,False,True,True,True,False,34.00,34.00,Replacement Parts,Frankford Umbrellas
5134,CB87-B-SS (2),Stainless Steel Surface Mount L-Brackets,,41,,28,0,False,True,True,True,False,120.00,120.00,Replacement Parts,Frankford Umbrellas
5135,ECU/ARU-PC,Protective Cover (Eclipse/Aurora),,41,,28,0,False,True,True,True,False,150.00,150.00,Replacement Parts,Frankford Umbrellas
5136,NGU-PC,Protective Cover (NOVA),,41,,28,0,False,True,True,True,False,396.00,396.00,Replacement Parts,Frankford Umbrellas
5137,GS/876-PC,Protective Cover (G-Series/876),,41,,28,0,False,True,True,True,False,150.00,150.00,Replacement Parts,Frankford Umbrellas
5138,PC-SM,"Protective Cover - Small (60"" rib)",,41,,28,0,False,True,True,True,False,116.00,116.00,Replacement Parts,Frankford Umbrellas
5139,PC-LG,"Protective Cover - Large (74"" rib)",,41,,28,0,False,True,True,True,False,129.00,129.00,Replacement Parts,Frankford Umbrellas
5140,1170,Vinyl Cover 6-8ft,,41,,28,0,False,True,True,True,False,70.00,70.00,Replacement Parts,Frankford Umbrellas
5141,1174,Vinyl Cover 9-11ft,,41,,28,0,False,True,True,True,False,78.00,78.00,Replacement Parts,Frankford Umbrellas
5142,MCB01,Sleeve Carry Bag (Greenwich/Monterey),,41,,28,0,False,True,True,True,False,75.00,75.00,Replacement Parts,Frankford Umbrellas
5143,LED01,Led Light + Charging Kit,,41,,28,0,False,True,True,True,False,99.00,99.00,Replacement Parts,Frankford Umbrellas
5144,LED-C4,Eclipse v4 Cantilever Umbrella LED Clip,,41,,28,0,False,True,True,True,False,9.00,9.00,Replacement Parts,Frankford Umbrellas
5145,LED-C3,Monterey Rib Attachment Clip,,41,,28,0,False,True,True,True,False,9.00,9.00,Replacement Parts,Frankford Umbrellas
5146,LED-C2,Aurora-F / G-Series Monterey Rib Attachment Clip,,41,,28,0,False,True,True,True,False,9.00,9.00,Replacement Parts,Frankford Umbrellas
5147,LED-C1,Eclipse / Aurora / G-Series Greenwich / Greenwich / Marella LED Clip,,41,,28,0,False,True,True,True,False,9.00,9.00,Replacement Parts,Frankford Umbrellas
5149,37-BP,"Standard Height Bottom Pole (37"")",,41,,28,0,False,True,True,True,False,35.00,35.00,Replacement Parts,Frankford Umbrellas
5150,47-BP,"Bar Height Bottom Pole (47"")",,41,,28,0,False,True,True,True,False,41.00,41.00,Replacement Parts,Frankford Umbrellas
5566,PIN & CHAIN,Pin & Chain,,41,,28,0,False,True,True,True,False,16.00,16.00,Replacement Parts,Frankford Umbrellas
5567,TPU/FINIALS,TPU Finials,,41,,28,0,False,True,True,True,False,27.00,27.00,Replacement Parts,Frankford Umbrellas
5568,C-TPU VERTEX,C-TPU Vertex Finial,,41,,28,0,False,True,True,True,False,50.00,50.00,Replacement Parts,Frankford Umbrellas
5569,CHROME FINIALS,Chrome Finials,,41,,28,0,False,True,True,True,False,40.00,40.00,Replacement Parts,Frankford Umbrellas
5570,SS-VERTEX FINIAL,Stainless Steel Vertex Finial,,41,,28,0,False,True,True,True,False,70.00,70.00,Replacement Parts,Frankford Umbrellas
5571,C-SS-VERTEX FINIAL,Chrome Stainless Steel Vertex Finial,,41,,28,0,False,True,True,True,False,80.00,80.00,Replacement Parts,Frankford Umbrellas
5572,FM-RIB,Fiberglass Monterey Rib,,41,,28,0,False,True,True,True,False,32.00,32.00,Replacement Parts,Frankford Umbrellas
5573,FM-RIB-G,Fiberglass Monterey Rib - G-Series,,41,,28,0,False,True,True,True,False,62.00,62.00,Replacement Parts,Frankford Umbrellas
5574,CAM-RIB,Camlock Rib,,41,,28,0,False,True,True,True,False,58.00,58.00,Replacement Parts,Frankford Umbrellas
5575,CAM-RIB-G,Camlock Rib - G-Series,,41,,28,0,False,True,True,True,False,62.00,62.00,Replacement Parts,Frankford Umbrellas
5576,ECU-RIB,Eclipse Rib,,41,,28,0,False,True,True,True,False,82.00,82.00,Replacement Parts,Frankford Umbrellas
5577,ARU-RIB,Aurora Rib,,41,,28,0,False,True,True,True,False,62.00,62.00,Replacement Parts,Frankford Umbrellas
5578,ARUF-RIB,Aurora Fiberglass Rib,,41,,28,0,False,True,True,True,False,62.00,62.00,Replacement Parts,Frankford Umbrellas
5579,ECU-WS,Eclipse Wind Strap,,41,,28,0,False,True,True,True,False,258.00,258.00,Replacement Parts,Frankford Umbrellas
5580,ARU-WS,Aurora Wind Strap,,41,,28,0,False,True,True,True,False,158.00,158.00,Replacement Parts,Frankford Umbrellas
5581,ECU-SP,Eclipse Spare Parts Kit,,41,,28,0,False,True,True,True,False,688.00,688.00,Replacement Parts,Frankford Umbrellas
5582,ARU-SP,Aurora Spare Parts Kit,,41,,28,0,False,True,True,True,False,336.00,336.00,Replacement Parts,Frankford Umbrellas
5583,CANOPY-SS,Canopy Support Strap,,41,,28,0,False,True,True,True,False,14.00,14.00,Replacement Parts,Frankford Umbrellas
5584,ROPE,Replacement Rope,,41,,28,0,False,True,True,True,False,13.00,13.00,Replacement Parts,Frankford Umbrellas
