id,sku,available_online,quote_only
4005,95250,True,True
3998,952972X,True,True
3999,952994X,True,True
2056,953-AW,True,True
2061,953-SBSW,True,True
2059,953-SCSW,True,True
2057,953-SRW,True,True
4003,95350,True,True
4004,95380,True,True
3996,9538S,True,True
3997,9546S,True,True
4006,95480,True,True
2050,956-2SW,True,True
2051,956-3SW,True,True
2045,956-CCW,True,True
2047,956-SBT,True,True
2046,956-SRW,True,True
4155,96380,True,True
4156,96430,True,True
4000,97350,True,True
4001,97370,True,True
4002,97380,True,True
3951,99120,True,True
6261,99130,True,True
3980,9914A-DC,True,True
2570,AC17-GRIDGREEN0-0000,True,True
2571,AC17-GRIDGREY00-000,True,True
2573,AC17-STARGREY00-0000,True,True
2572,AC17-STARYELLOW-0000,True,True
2906,ARABS,True,True
2907,ARACB,True,True
2909,ARADC,True,True
2903,ARBLSGLDR,True,True
2904,ARBS,True,True
2905,ARCB,True,True
2899,ARCCHB,True,True
2896,ARCCSRHB,True,True
2902,ARCL,True,True
2900,ARCR,True,True
2895,ARCSHB,True,True
2910,ARDC,True,True
2901,ARDCL,True,True
2898,ARDSLSHB,True,True
2897,ARDSSHB,True,True
2908,ARSR,True,True
2170,AT-CT01,True,True
2171,AT-CT03,True,True
2167,AT-DT01,True,True
2166,AT-DT03,True,True
2168,AT-DT07,True,True
2169,AT-DT10,True,True
2661,ATCAT,True,True
2859,ATDCCAZ,True,True
2858,ATDCCSAZ,True,True
2866,ATDCT,True,True
2607,ATDCTS,True,True
2857,ATDDSLSAZ,True,True
2856,ATDDSSAZ,True,True
2865,ATDROT44,True,True
2864,ATDSAC,True,True
2863,ATDSCC,True,True
2867,ATDSCS,True,True
2606,ATDSCVC,True,True
2862,ATDSLSLA,True,True
2861,ATDSLSRA,True,True
2860,ATDSQAT,True,True
2855,ATDSQOT30,True,True
2893,AZABS,True,True
2892,AZADC,True,True
2891,AZBS,True,True
2886,AZCB,True,True
2889,AZCC,True,True
2888,AZCCS,True,True
2890,AZCL,True,True
2887,AZCT,True,True
2883,AZDC,True,True
2879,AZDSLA,True,True
2885,AZDSLS,True,True
2591,AZDSLSLA,True,True
2590,AZDSLSRA,True,True
2878,AZDSRA,True,True
2884,AZDSS,True,True
2882,AZROT44,True,True
2881,AZSAC,True,True
2875,AZSB,True,True
2880,AZSCC,True,True
2877,AZSQAT,True,True
2876,AZSQOT30,True,True
2874,AZSR,True,True
2323,BL10-GREENSTOCK-0000,True,True
2324,BL10-GREIGSTOCK-0000,True,True
2557,BR04-ANTHRSTOCK-0000,True,True
2325,BR10-ANTHRSTOCK-0000,True,True
2328,BR22-ANTHRSTOCK-0000,True,True
2327,BR23-ANTHRSTOCK-0000,True,True
2314,BR27-ANTHRSTOCK-0000,True,True
2326,BR30-ANTHRSTOCK-0000,True,True
2164,BT01-BASE,True,True
2165,BT03-BASE,True,True
5732,C0030RCT+2330B,True,True
5733,C0030RCT+2334B,True,True
5734,C0030RCT+2340B,True,True
5729,C0030RCTWH+2330B,True,True
5730,C0030RCTWH+2334B,True,True
5731,C0030RCTWH+2340B,True,True
5980,C0030RSG+2330B,True,True
5981,C0030RSG+2334B,True,True
5982,C0030RSG+2340B,True,True
5977,C0030RSGWH+2330B,True,True
5978,C0030RSGWH+2334B,True,True
5979,C0030RSGWH+2340B,True,True
5809,C0030RSH+2330B,True,True
5810,C0030RSH+2334B,True,True
5811,C0030RSH+2340B,True,True
5806,C0030RSHWH+2330B,True,True
5807,C0030RSHWH+2334B,True,True
5808,C0030RSHWH+2340B,True,True
5878,C0030RSL+2330B,True,True
5879,C0030RSL+2334B,True,True
5880,C0030RSL+2340B,True,True
5875,C0030RSLWH+2330B,True,True
5876,C0030RSLWH+2334B,True,True
5877,C0030RSLWH+2340B,True,True
6054,C0030RTM+2330B,True,True
6055,C0030RTM+2334B,True,True
6056,C0030RTM+2340B,True,True
6051,C0030RTMWH+2330B,True,True
6052,C0030RTMWH+2334B,True,True
6053,C0030RTMWH+2340B,True,True
5743,C0036RCT+2330B,True,True
5744,C0036RCT+2334B,True,True
5745,C0036RCT+2340B,True,True
5746,C0036RCTNU+2330B,True,True
5747,C0036RCTNU+2334B,True,True
5748,C0036RCTNU+2340B,True,True
5992,C0036RSG+2330B,True,True
5993,C0036RSG+2334B,True,True
5994,C0036RSG+2340B,True,True
5995,C0036RSGNU+2330B,True,True
5996,C0036RSGNU+2334B,True,True
5997,C0036RSGNU+2340B,True,True
5821,C0036RSH+2330B,True,True
5822,C0036RSH+2334B,True,True
5823,C0036RSH+2340B,True,True
5824,C0036RSHNU+2330B,True,True
5825,C0036RSHNU+2334B,True,True
5826,C0036RSHNU+2340B,True,True
5890,C0036RSL+2330B,True,True
5891,C0036RSL+2334B,True,True
5892,C0036RSL+2340B,True,True
5893,C0036RSLNU+2330B,True,True
5894,C0036RSLNU+2334B,True,True
5895,C0036RSLNU+2340B,True,True
6063,C0036RTM+2330B,True,True
6064,C0036RTM+2334B,True,True
6065,C0036RTM+2340B,True,True
6066,C0036RTMNU+2330B,True,True
6067,C0036RTMNU+2334B,True,True
6068,C0036RTMNU+2340B,True,True
6180,C0036RWZNU+2330B,True,True
6181,C0036RWZNU+2334B,True,True
6182,C0036RWZNU+2340B,True,True
5756,C0042RCT+3330B,True,True
5757,C0042RCT+3334B,True,True
5758,C0042RCT+3340B,True,True
5759,C0042RCTNU+2742RB,True,True
5760,C0042RCTNU+3330B,True,True
5761,C0042RCTNU+3334B,True,True
5762,C0042RCTNU+3340B,True,True
6004,C0042RSG+3330B,True,True
6005,C0042RSG+3334B,True,True
6006,C0042RSG+3340B,True,True
5948,C0042RSGNU+2742RB,True,True
6007,C0042RSGNU+3330B,True,True
6008,C0042RSGNU+3334B,True,True
6009,C0042RSGNU+3340B,True,True
5833,C0042RSH+3330B,True,True
5834,C0042RSH+3334B,True,True
5835,C0042RSH+3340B,True,True
5804,C0042RSHNU+2742RB,True,True
5836,C0042RSHNU+3330B,True,True
5837,C0042RSHNU+3334B,True,True
5838,C0042RSHNU+3340B,True,True
5902,C0042RSL+3330B,True,True
5903,C0042RSL+3334B,True,True
5904,C0042RSL+3340B,True,True
5866,C0042RSLNU+2742RB,True,True
5905,C0042RSLNU+3330B,True,True
5906,C0042RSLNU+3334B,True,True
5907,C0042RSLNU+3340B,True,True
6076,C0042RTM+3330B,True,True
6077,C0042RTM+3334B,True,True
6078,C0042RTM+3340B,True,True
6079,C0042RTMNU+2742RB,True,True
6080,C0042RTMNU+3330B,True,True
6081,C0042RTMNU+3334B,True,True
6082,C0042RTMNU+3340B,True,True
6186,C0042RWZNU+3330B,True,True
6187,C0042RWZNU+3334B,True,True
6188,C0042RWZNU+3340B,True,True
5770,C0048RCT+3330B,True,True
5771,C0048RCT+3334B,True,True
5772,C0048RCT+3340B,True,True
5773,C0048RCTNU+3330B,True,True
5774,C0048RCTNU+3334B,True,True
5775,C0048RCTNU+3340B,True,True
5845,C0048RSH+3330B,True,True
5846,C0048RSH+3334B,True,True
5847,C0048RSH+3340B,True,True
5848,C0048RSHNU+3330B,True,True
5849,C0048RSHNU+3334B,True,True
5850,C0048RSHNU+3340B,True,True
5918,C0048RSL+3330B,True,True
5919,C0048RSL+3334B,True,True
5920,C0048RSL+3340B,True,True
5921,C0048RSLNU+3330B,True,True
5922,C0048RSLNU+3334B,True,True
5923,C0048RSLNU+3340B,True,True
5726,C2424SCT+5723B,True,True
5962,C2424SSG+2330B,True,True
5963,C2424SSG+2334B,True,True
5964,C2424SSG+2340B,True,True
5952,C2424SSG+5723B,True,True
5797,C2424SSH+5723B,True,True
5868,C2424SSL+5723B,True,True
6048,C2424STM+2330B,True,True
6049,C2424STM+2334B,True,True
6050,C2424STM+2340B,True,True
6035,C2424STM+5723B,True,True
6171,C2424SWZNU+5723B,True,True
5968,C2430XSG+2330B,True,True
5969,C2430XSG+2334B,True,True
5970,C2430XSG+2340B,True,True
5953,C2430XSG+5723B,True,True
5965,C2430XSGWH+2330B,True,True
5966,C2430XSGWH+2334B,True,True
5967,C2430XSGWH+2340B,True,True
5974,C2436XSG+2330B,True,True
5975,C2436XSG+2334B,True,True
5976,C2436XSG+2340B,True,True
5971,C2436XSGWH+2330B,True,True
5972,C2436XSGWH+2334B,True,True
5973,C2436XSGWH+2340B,True,True
5727,C2644XCT+272644B,True,True
5728,C2644XCT+5744B,True,True
6222,C2644XHD+272644B,True,True
5945,C2644XSG+272644B,True,True
5954,C2644XSG+5744B,True,True
5801,C2644XSH+272644B,True,True
5798,C2644XSH+5744B,True,True
5863,C2644XSL+272644B,True,True
5869,C2644XSL+5744B,True,True
6036,C2644XTM+272644B,True,True
6037,C2644XTM+5744B,True,True
5739,C3030SCT+2330B,True,True
5740,C3030SCT+2334B,True,True
5741,C3030SCT+2340B,True,True
5738,C3030SCT+5723B,True,True
5735,C3030SCTWH+2330B,True,True
5736,C3030SCTWH+2334B,True,True
5737,C3030SCTWH+2340B,True,True
5986,C3030SSG+2330B,True,True
5987,C3030SSG+2334B,True,True
5988,C3030SSG+2340B,True,True
5955,C3030SSG+5723B,True,True
5983,C3030SSGWH+2330B,True,True
5984,C3030SSGWH+2334B,True,True
5985,C3030SSGWH+2340B,True,True
5815,C3030SSH+2330B,True,True
5816,C3030SSH+2334B,True,True
5817,C3030SSH+2340B,True,True
5799,C3030SSH+5723B,True,True
5812,C3030SSHWH+2330B,True,True
5813,C3030SSHWH+2334B,True,True
5814,C3030SSHWH+2340B,True,True
5884,C3030SSL+2330B,True,True
5885,C3030SSL+2334B,True,True
5886,C3030SSL+2340B,True,True
5870,C3030SSL+5723B,True,True
5881,C3030SSLWH+2330B,True,True
5882,C3030SSLWH+2334B,True,True
5883,C3030SSLWH+2340B,True,True
6060,C3030STM+2330B,True,True
6061,C3030STM+2334B,True,True
6062,C3030STM+2340B,True,True
6038,C3030STM+5723B,True,True
6057,C3030STMWH+2330B,True,True
6058,C3030STMWH+2334B,True,True
6059,C3030STMWH+2340B,True,True
5989,C3048XSG+2330B,True,True
5990,C3048XSG+2334B,True,True
5991,C3048XSG+2340B,True,True
5956,C3048XSG+5744B,True,True
5818,C3048XSH+2330B,True,True
5819,C3048XSH+2334B,True,True
5820,C3048XSH+2340B,True,True
5800,C3048XSH+5744B,True,True
5887,C3048XSL+2330B,True,True
5888,C3048XSL+2334B,True,True
5889,C3048XSL+2340B,True,True
5871,C3048XSL+5744B,True,True
6174,C3232SWZNU+2330B,True,True
6175,C3232SWZNU+2334B,True,True
6176,C3232SWZNU+2340B,True,True
6172,C3232SWZNU+5723B,True,True
6177,C3248XWZNU+2330B (x2),True,True
6178,C3248XWZNU+2334B (x2),True,True
6179,C3248XWZNU+2340B (x2),True,True
6173,C3248XWZNU+5744B,True,True
5742,C3252XCT+273252B,True,True
6223,C3252XHD+273252B,True,True
5946,C3252XSG+273252B,True,True
5802,C3252XSH+273252B,True,True
5864,C3252XSL+273252B,True,True
6030,C3252XTM+273252B,True,True
5749,C3636SCT+2330B,True,True
5750,C3636SCT+2334B,True,True
5751,C3636SCT+2340B,True,True
5752,C3636SCTNU+2330B,True,True
5753,C3636SCTNU+2334B,True,True
5754,C3636SCTNU+2340B,True,True
5998,C3636SSG+2330B,True,True
5999,C3636SSG+2334B,True,True
6000,C3636SSG+2340B,True,True
6001,C3636SSGNU+2330B,True,True
6002,C3636SSGNU+2334B,True,True
6003,C3636SSGNU+2340B,True,True
5827,C3636SSH+2330B,True,True
5828,C3636SSH+2334B,True,True
5829,C3636SSH+2340B,True,True
5830,C3636SSHNU+2330B,True,True
5831,C3636SSHNU+2334B,True,True
5832,C3636SSHNU+2340B,True,True
5896,C3636SSL+2330B,True,True
5897,C3636SSL+2334B,True,True
5898,C3636SSL+2340B,True,True
5899,C3636SSLNU+2330B,True,True
5900,C3636SSLNU+2334B,True,True
5901,C3636SSLNU+2340B,True,True
6069,C3636STM+2330B,True,True
6070,C3636STM+2334B,True,True
6071,C3636STM+2340B,True,True
6072,C3636STMNU+2330B,True,True
6073,C3636STMNU+2334B,True,True
6074,C3636STMNU+2340B,True,True
6183,C3636SWZNU+2330B,True,True
6184,C3636SWZNU+2334B,True,True
6185,C3636SWZNU+2340B,True,True
5755,C3660XCT+273660B,True,True
6224,C3660XHD+273660B,True,True
5947,C3660XSG+273660B,True,True
5803,C3660XSH+273660B,True,True
5865,C3660XSL+273660B,True,True
6075,C3660XTM+273660B,True,True
5763,C4242SCT+3330B,True,True
5764,C4242SCT+3334B,True,True
5765,C4242SCT+3340B,True,True
5766,C4242SCTNU+2742SB,True,True
5767,C4242SCTNU+3330B,True,True
5768,C4242SCTNU+3334B,True,True
5769,C4242SCTNU+3340B,True,True
6225,C4242SHD+2742SB,True,True
6010,C4242SSG+3330B,True,True
6011,C4242SSG+3334B,True,True
6012,C4242SSG+3340B,True,True
5949,C4242SSGNU+2742SB,True,True
6013,C4242SSGNU+3330B,True,True
6014,C4242SSGNU+3334B,True,True
6015,C4242SSGNU+3340B,True,True
5839,C4242SSH+3330B,True,True
5840,C4242SSH+3334B,True,True
5841,C4242SSH+3340B,True,True
5805,C4242SSHNU+2742SB,True,True
5842,C4242SSHNU+3330B,True,True
5843,C4242SSHNU+3334B,True,True
5844,C4242SSHNU+3340B,True,True
5908,C4242SSL+3330B,True,True
5909,C4242SSL+3334B,True,True
5910,C4242SSL+3340B,True,True
5867,C4242SSLNU+2742SB,True,True
5911,C4242SSLNU+3330B,True,True
5912,C4242SSLNU+3334B,True,True
5913,C4242SSLNU+3340B,True,True
6083,C4242STM+3330B,True,True
6084,C4242STM+3334B,True,True
6085,C4242STM+3340B,True,True
6032,C4242STMNU+2742SB,True,True
6086,C4242STMNU+3330B,True,True
6087,C4242STMNU+3334B,True,True
6088,C4242STMNU+3340B,True,True
5526,C6600DC,True,True
2373,CD08-GREYSTOCK0-0000,True,True
2374,CD09-GREYSTOCK0-0000,True,True
2371,CD10-GREYSTOCK0-0000,True,True
2386,CD11-GREYSTOCK-0000,True,True
2372,CD30-GREYSTOCK0-0000,True,True
2502,CD60-GREYSTOCK0-0000,True,True
2500,CD70-GREYSTOCK0-0000,True,True
4011,CH-PAD,True,True
4012,CH-PADNT,True,True
4123,CH240-CH,True,True
6316,CH240-PD,True,True
4122,CH250-CH,True,True
6317,CH250-PD,True,True
4121,CH320-CH,True,True
6318,CH320-CH2,True,True
6319,CH320-PD,True,True
6320,CH320-PD2,True,True
4120,CH590-CH,True,True
6321,CH590-CH2,True,True
6322,CH590-PD,True,True
6323,CH590-PD2,True,True
2537,CL02-GREYCERAM0-0000,True,True
2346,CL09-GREYSTOCK0-0000,True,True
2322,CL10-GREYSTOCK0-0000,True,True
2438,CL156GREYSTOCK0-0000,True,True
2339,CL16-GREYSTOCK0-0000,True,True
2335,CL17-GREYSTOCK0-0000,True,True
2511,CL182GREYSTOCK0-0000,True,True
2356,CL22-GREYSTOCK0-0000,True,True
2365,CL23-GREYSTOCK0-0000,True,True
2444,CL44-GREYCERAM0-0000,True,True
2443,CL46-GREYCERAM0-0000,True,True
2442,CL48-GREYCERAM0-0000,True,True
2474,CL50-GREYSTOCK0-0000,True,True
2512,CL84-GREYCERAM0-0000,True,True
2351,CLCC-GREYSTOCK1-0000,True,True
2498,CR70-FOGSTOCK00-0000,True,True
2499,CR70-FOGSTOCK00-NOCA,True,True
2662,CSOCCSR,True,True
2689,CSODC,True,True
2162,CT01-BASE,True,True
2163,CT03-BASE,True,True
2815,CT4221,True,True
2796,CTDR4424,True,True
2616,CTER4824,True,True
2576,CTER4824 - B,True,True
2847,CTJL4825,True,True
2772,CTJLW4825,True,True
2827,CTWV4221,True,True
2539,CU02-GREIGSTOCK-0000,True,True
2538,CU02-WHITESTOCK-0000,True,True
2757,CUSH-A-2,True,True
2756,CUSH-AZT,True,True
2755,CUSH-D-2,True,True
2754,CUSH-E,True,True
2658,CUSH-G-2,True,True
2753,CUSH-GL-2,True,True
2752,CUSH-M-2,True,True
2600,CUSH-MB,True,True
2751,CUSH-MJ-2,True,True
2750,CUSH-N-2,True,True
2749,CUSH-O-2,True,True
2748,CUSH-QT-2,True,True
2747,CUSH-S-2,True,True
2746,CUSH-T,True,True
2745,CUSH-TJL-2,True,True
2744,CUSH-V,True,True
2702,CUSH_UP1,True,True
2705,CUSH_UP2,True,True
2704,CUSH_UP3,True,True
2703,CUSH_UP4,True,True
5492,D-TOPS,True,True
2383,DI08-ANTRSTCK00-0000,True,True
2384,DI08-NATURSTOCK-0000,True,True
2543,DI09-ANTRSTCK00-0000,True,True
2375,DI102ANTRSTCK00-0000,True,True
2377,DI102NATURSTOCK-0000,True,True
2452,DI152ANTRSTCK00-0000,True,True
2453,DI152NATURSTOCK-0000,True,True
2514,DI182ANTRSTCK0-0000,True,True
2513,DI182NATURSTOCK-0000,True,True
2379,DI30-ANTRSTCK00-0000,True,True
2378,DI30-NATURSTOCK-0000,True,True
2366,DI42-ANTRSTCK00-0000,True,True
2454,DI44-ANTRSTCK00-0000,True,True
2451,DI46-ANTRSTCERA-0000,True,True
2363,DI48-ANTRSTCK00-0000,True,True
2475,DI502ANTHRSTOCK-0000,True,True
2504,DI70-ANTRSTCK00-0000,True,True
2503,DI70-NATURSTOCK-0000,True,True
2516,DI84-ANTRSTCK00-0000,True,True
2548,DJ02-ANTHRSTOCK-0000,True,True
2547,DJ02-GREIGSTOCK-0000,True,True
2549,DJ02-GREYSTOCK0-0000,True,True
2550,DJ02-WHITESTOCK-0000,True,True
2552,DJ03-ANTHRSTOCK-0000,True,True
2551,DJ03-GREIGSTOCK-0000,True,True
2553,DJ03-GREYSTOCK0-0000,True,True
2554,DJ03-WHITESTOCK-0000,True,True
2387,DR08-GREYSTOCK0-0000,True,True
2385,DR10-GREYSTOCK0-0000,True,True
2158,DT01-BASE,True,True
2159,DT03-BASE,True,True
2160,DT05-BASE,True,True
2161,DT07-BASE,True,True
5491,E-TOPS,True,True
2456,EL42-WHITEGLASS-0000,True,True
2457,EL44-WHITECERAM-0000,True,True
2455,EL48-WHITECERAM-0000,True,True
2482,EL502WHITSTOCK-0000,True,True
2517,EL84-WHITECERAM-0000,True,True
2531,EN02-BRONZESTOC-0000,True,True
2530,EN04-BRONZESTOC-0000,True,True
2318,EN08-BRONZESTOC-0000,True,True
2316,EN10-BRONZESTOC-0000,True,True
2437,EN152-BRONZESTOC-0000,True,True
2510,EN182-BRONZESTOC-0000,True,True
2317,EN30-BRONZESTOС-0000,True,True
2434,EN42-BRONZESTOC-0000,True,True
2473,EN502-BRONZESTOC-0000,True,True
2532,EN86-ANTRSTCK00-0000,True,True
2534,EN86-BRONZESTOC-0000,True,True
2612,ERCC,True,True
2613,ERCCSR,True,True
2610,ERCL,True,True
2578,ERCL-B,True,True
2618,ERDC,True,True
2574,ERDSLS,True,True
2611,ERDSLS - B,True,True
2609,ERDSS,True,True
2575,ERDSS - B,True,True
2353,ES60-GREYSTOCK0-0000,True,True
2779,FGBLKREF12,True,True
2777,FGBLUREF12,True,True
2778,FGCHREF12,True,True
2784,FPASSY-GF,True,True
2782,FPASSY-GI,True,True
2781,FPASSY-WB,True,True
2869,FPCHATD52,True,True
2791,FPCHDRW52,True,True
2663,FPCHSQ44CSO,True,True
2790,FPCHTT52,True,True
2787,FPCHW52CSO,True,True
2780,FPCHWRC5232,True,True
2821,FPCHWV48,True,True
2771,FPCTJLW4825,True,True
2789,FPRB36,True,True
2664,FPRB36CSO,True,True
2786,FPRCCH5032CSO,True,True
2832,FPRCCH5032MB,True,True
2868,FPRCCH5232ATD,True,True
2894,FPRCCH5232AZ,True,True
2614,FPRCCH5232ER,True,True
2854,FPRCCH5232JL,True,True
2788,FPRCCH5232JLW,True,True
2785,FPRDT64SP,True,True
2799,FPRDT8444,True,True
2389,FX10-GRANISTOCK-0000,True,True
2388,FX10-GREYSTOCK0-0000,True,True
2390,FX30-GRANISTOCK-0000,True,True
2391,FX30-GREYSTOCK0-0000,True,True
2392,HE09-GREYSTOCK0-0000,True,True
2558,HETR-ANTHRSTOCK-0000,True,True
2418,HU01-ANTHRSTOCK-0000,True,True
2419,HU01-GREIGSTOCK-0000,True,True
2561,HU02-ANTHRSTOCK-0000,True,True
2562,HU02-GREIGSTOCK-0000,True,True
2559,HU04-ANTHRSTOCK-0000,True,True
2560,HU04-GREIGSTOCK-0000,True,True
2407,HU06-ANTHRSTOCK-0000,True,True
2408,HU06-GREIGSTOCK-0000,True,True
2399,HU09-ANTHRSTOCK-0000,True,True
2401,HU09-GREIGSTOCK-0000,True,True
2395,HU10-ANTHRSTOCK-0000,True,True
2396,HU10-GREIGSTOCK-0000,True,True
2400,HU11-ANTHRSTOCK-0000,True,True
2402,HU11-GREIGSTOCK-0000,True,True
2470,HU154-ANTHRSTOCK-000,True,True
2471,HU154GREIGSTOCK-0000,True,True
2397,HU17-ANTHRSTOCK-0000,True,True
2398,HU17-GREIGSTOCK-0000,True,True
2527,HU182ANTHRSTOCK-0000,True,True
2526,HU182GREIGSTOCK-0000,True,True
2412,HU19-ANTHRSTOCK-0000,True,True
2414,HU19-GREIGSTOCK-0000,True,True
2405,HU22-ANTHRSTOCK-0000,True,True
2406,HU22-GREIGSTOCK-0000,True,True
2403,HU23-ANTHRSTOCK-0000,True,True
2404,HU23-GREIGSTOCK-0000,True,True
2393,HU36-ANTHRSTOCK-0000,True,True
2394,HU36-GREIGSTOCK-0000,True,True
2448,HU46-ANTHRSTOCK-0000,True,True
2450,HU46-GREIGSTOCK-0000,True,True
2483,HU50-ANTHRSTOCK-0000,True,True
2485,HU50-GREIGSTOCK-0000,True,True
2509,HU70-ANTHRSTOCK-0000,True,True
2508,HU70-GREIGSTOCK-0000,True,True
2449,HU86-ANTHRSTOCK-0000,True,True
2690,HUTCH,True,True
2659,ICEBUK-L,True,True
2842,JLABS,True,True
2841,JLBCH,True,True
2691,JLBCHL,True,True
2844,JLBS,True,True
2852,JLCC,True,True
2845,JLCL,True,True
2853,JLDC,True,True
2851,JLDSLS,True,True
2850,JLDSS,True,True
2608,JLGCC,True,True
2580,JLSAC,True,True
2581,JLSCC,True,True
2583,JLSLSLA,True,True
2582,JLSLSRA,True,True
2760,JLWABS,True,True
2759,JLWBCH,True,True
2758,JLWBCHL,True,True
2761,JLWBS,True,True
2770,JLWCC,True,True
2769,JLWCL,True,True
2768,JLWDC,True,True
2765,JLWDSLS,True,True
2764,JLWDSS,True,True
2601,JLWGCC,True,True
2584,JLWSAC,True,True
2585,JLWSCC,True,True
2587,JLWSLSLA,True,True
2586,JLWSLSRA,True,True
5494,K-TOPS,True,True
3953,KIT90,True,True
3952,KIT91,True,True
2501,KO70-GREYSTOCK0-0000,True,True
2677,KTARABS2,True,True
2675,KTARACB2,True,True
2676,KTARBS2,True,True
2674,KTARCB2,True,True
2654,KTARCS5,True,True
2657,KTARDS7,True,True
2656,KTARDS9,True,True
2655,KTARDS9EX,True,True
2653,KTARSS5,True,True
2630,KTATDCSFT5,True,True
2628,KTATDCSFT6,True,True
2631,KTATDCSO5,True,True
2629,KTATDCSO6,True,True
2632,KTATDSS5,True,True
2627,KTATSS5HB,True,True
2670,KTAZABS2,True,True
2672,KTAZADC4,True,True
2669,KTAZBS2,True,True
2668,KTAZCB2,True,True
2667,KTAZCL2,True,True
2635,KTAZCSFT5,True,True
2633,KTAZCSFT6,True,True
2636,KTAZCSO5,True,True
2634,KTAZCSO6,True,True
2673,KTAZDC4,True,True
2638,KTAZDS11EX,True,True
2639,KTAZDS9EX,True,True
2671,KTAZSR2,True,True
2637,KTAZSS5,True,True
2743,KTCUSH-AJ12,True,True
2742,KTCUSH-AM12,True,True
2741,KTCUSH-AT11,True,True
2740,KTCUSH-AT22,True,True
2739,KTCUSH-AT33,True,True
2604,KTCUSH-ER12,True,True
2603,KTCUSH-ER23,True,True
2602,KTCUSH-ER34,True,True
2738,KTCUSH-FS14,True,True
2737,KTCUSH-I12,True,True
2736,KTCUSH-IJ12,True,True
2735,KTCUSH-IJ23,True,True
2734,KTCUSH-IJ34,True,True
2733,KTCUSH-IM12,True,True
2732,KTCUSH-IM23,True,True
2731,KTCUSH-IM34,True,True
2727,KTCUSH-J-W12,True,True
2726,KTCUSH-J-W23,True,True
2725,KTCUSH-J-W34,True,True
2730,KTCUSH-J12,True,True
2729,KTCUSH-J23,True,True
2728,KTCUSH-J34,True,True
2724,KTCUSH-K-Q23,True,True
2723,KTCUSH-K-Q34,True,True
2721,KTCUSH-L-P12,True,True
2722,KTCUSH-L12,True,True
2720,KTCUSH-PA12,True,True
2719,KTCUSH-PC12,True,True
2718,KTCUSH-R12,True,True
2717,KTCUSH-U13,True,True
2716,KTCUSH-YD14,True,True
2715,KTCUSH-Z12,True,True
2714,KTCUSH-Z23,True,True
2713,KTCUSH-Z34,True,True
2712,KTCUSH-ZC13,True,True
2605,KTCUSH-ZD23,True,True
2623,KTFPCHATD52,True,True
2619,KTFPCHDRW52,True,True
2800,KTFPCHSQ44,True,True
2622,KTFPCHTT52,True,True
2783,KTFPCHW52,True,True
2621,KTFPCHWV48,True,True
2620,KTFPRDT8444,True,True
2645,KTJLDS7,True,True
2644,KTJLDS9,True,True
2643,KTJLSS5,True,True
2642,KTJLWDS7,True,True
2641,KTJLWDS9,True,True
2640,KTJLWSS5,True,True
2624,KTMBDS7,True,True
2625,KTMBSFT5,True,True
2626,KTMBSS5,True,True
2680,KTSAABS2,True,True
2678,KTSAACB2,True,True
2681,KTSABS2,True,True
2679,KTSACB2,True,True
2666,KTSADC4+RDTWV48,True,True
2665,KTSADC4+SASR2+RCDTWV8646,True,True
2651,KTSADS5,True,True
2652,KTSADS5_NC,True,True
2649,KTSADS7,True,True
2650,KTSADS7_NC,True,True
2647,KTSADS9EX,True,True
2648,KTSADS9EX_NC,True,True
2682,KTSASR2,True,True
2646,KTSASS5,True,True
2686,KTTRBS2,True,True
2828,KTTRCB2,True,True
2685,KTTRCL2,True,True
2687,KTTRDC2,True,True
2684,KTTRDC4+RDTWV48,True,True
2683,KTTRDC4+TRSR2+RCDTWV8646,True,True
2829,KTTRSR2,True,True
2588,LFADC,True,True
2594,LFCC,True,True
2592,LFCCSR,True,True
2596,LFCL,True,True
2593,LFCR,True,True
2589,LFDC,True,True
2599,LFDSLS,True,True
2598,LFDSS,True,True
2595,LFSR,True,True
2546,LG02-OAK00STOCK-0000,True,True
2477,LG03-OAK00STOCK-0000,True,True
2541,LG04-OAK00STOCK-0000,True,True
2528,LG06-OAK00STOCK-0000,True,True
2447,LG156OAK00STOCK-0000,True,True
2319,LG17-OAK00STOCK-0000,True,True
2515,LG182OAK00STOCK-0000,True,True
2357,LG27-OAK00STOCK-0000,True,True
2481,LG50-OAK00STOCK-0000,True,True
2362,LG72-OAK00STOCK-0000,True,True
2370,LG73-OAK00STOCK-0000,True,True
2417,LP01-GREIGSTOCK-0000,True,True
2563,LP04-GREIGSTOCK-0000,True,True
2564,LP06-GREIGSTOCK-0000,True,True
2416,LP08-GREIGSTOCK-0000,True,True
2409,LP10-GREIGSTOCK-0000,True,True
2415,LP11-GREIGSTOCK-0000,True,True
2410,LP14-GREIGSTOCK-0000,True,True
2458,LP156GREIGSTOCK-0000,True,True
2518,LP182GREIGSTCK0-0000,True,True
2413,LP19-GREIGSTOCK-0000,True,True
2411,LP30-GREIGSTOCK-0000,True,True
2459,LP42-GREIGCERAM-0000,True,True
2461,LP44-GREIGCERAM-0000,True,True
2460,LP48-GREIGCERAM-0000,True,True
2487,LP50-GREIGSTOCK-0000,True,True
2519,LP84-GREIGCERAM-0000,True,True
4897,MA-2020ST,True,True
4933,MA-BT03,True,True
2172,MA-BT05,True,True
4934,MA-CT03,True,True
2173,MA-CT05,True,True
4935,MA-DT03,True,True
4937,MA-DT07,True,True
2174,MA-DT10,True,True
